STFIP,PLFIP,NAME,ST,LAT,LON,POP,ALAND,AWATER,LSAD,FUNCSTAT,CBSA,ISCUS
37,19320,East Bend,NC,36.217472,-80.508899,634,1.309,0.006,43,A,,true
37,19420,East Flat Rock CDP,NC,35.280999,-82.416555,5757,4.279,0.012,57,S,,true
37,19620,East Laurinburg,NC,34.769079,-79.445078,234,0.192,0.0,43,A,,true
37,19740,Eastover,NC,35.095268,-78.786234,3656,11.328,0.009,43,A,,true
37,19800,East Rockingham CDP,NC,34.911881,-79.764838,3471,3.419,0.023,57,S,,true
37,19860,East Spencer,NC,35.681548,-80.422721,1567,2.107,0.0,43,A,,true
37,20080,Eden,NC,36.503042,-79.74002,15421,14.198,0.159,25,A,,true
37,20120,Edenton,NC,36.058565,-76.598979,4460,5.375,0.198,43,A,,true
37,20280,Edneyville CDP,NC,35.402561,-82.334286,2395,10.739,0.009,57,S,,true
37,20420,Efland CDP,NC,36.080386,-79.17134,852,1.781,0.013,57,S,,true
37,20600,Elizabethtown,NC,34.622559,-78.608011,3296,5.069,0.044,43,A,,true
37,20620,Elkin,NC,36.263365,-80.847106,4122,6.778,0.086,43,A,,true
37,20700,Elk Park,NC,36.158247,-81.980813,542,0.691,0.0,43,A,,true
37,20780,Ellenboro,NC,35.330878,-81.761274,723,1.265,0.0,43,A,,true
37,20840,Ellerbe,NC,35.069501,-79.756986,864,1.315,0.004,43,A,,true
37,20980,Elm City,NC,35.804042,-77.856682,1218,2.151,0.009,43,A,,true
37,21095,Elon,NC,36.101158,-79.50874,11336,4.059,0.05,43,A,,true
37,21120,Elrod CDP,NC,34.607243,-79.23076,391,5.338,0.0,57,S,,true
37,21130,Elroy CDP,NC,35.330766,-77.922561,3755,6.535,0.0,57,S,,true
37,21160,Emerald Isle,NC,34.664426,-77.031368,3847,4.923,0.087,43,A,,true
37,21260,Emma CDP,NC,35.601974,-82.59577,2174,1.087,0.0,57,S,,true
37,21360,Enfield,NC,36.179924,-77.669023,1865,1.301,0.0,43,A,,true
37,21380,Engelhard CDP,NC,35.509235,-76.00946,374,3.229,0.0,57,S,,true
37,21500,Enochville CDP,NC,35.520179,-80.665783,2893,4.477,0.232,57,S,,true
37,21740,Erwin,NC,35.322217,-78.67353,4542,4.216,0.039,43,A,,true
37,21880,Etowah CDP,NC,35.304442,-82.588679,7642,17.662,0.213,57,S,,true
37,21960,Eureka,NC,35.541389,-77.876325,214,0.342,0.0,43,A,,true
37,22040,Everetts,NC,35.834608,-77.17212,150,0.493,0.0,43,A,,true
37,22080,Evergreen CDP,NC,34.41486,-78.911375,336,3.836,0.0,57,S,,true
37,22240,Fair Bluff,NC,34.312571,-79.033262,709,2.347,0.0,43,A,,true
37,22280,Fairfield CDP,NC,35.5504,-76.226508,231,7.037,0.289,57,S,,true
37,22305,Fairfield Harbour CDP,NC,35.069514,-76.958375,2767,2.878,1.787,57,S,,true
37,22360,Fairmont,NC,34.494759,-79.113202,2191,2.74,0.005,43,A,,true
37,22380,Fairplains CDP,NC,36.192925,-81.151533,2029,4.206,0.0,57,S,,true
37,22440,Fairview CDP,NC,35.522518,-82.401308,2771,6.224,0.0,57,S,,true
37,22500,Fairview,NC,35.15598,-80.524387,3456,29.984,0.336,43,A,,true
37,22560,Faison,NC,35.116447,-78.135995,784,0.849,0.0,43,A,,true
37,22600,Faith,NC,35.589988,-80.458305,819,1.048,0.0,43,A,,true
37,22620,Falcon,NC,35.194804,-78.65389,324,1.408,0.004,43,A,,true
37,22640,Falkland,NC,35.698537,-77.512878,47,0.228,0.0,43,A,,true
37,22720,Fallston,NC,35.429414,-81.502178,627,2.165,0.005,43,A,,true
37,22800,Farmington CDP,NC,36.008493,-80.535687,291,1.624,0.033,57,S,,true
37,22820,Farmville,NC,35.595026,-77.590618,4461,3.203,0.0,43,A,,true
37,22982,Fearrington Village CDP,NC,35.79832,-79.079024,2557,1.786,0.004,57,S,,true
37,23520,Five Points CDP,NC,35.015402,-79.351267,961,8.28,0.0,57,S,,true
37,23600,Flat Rock village,NC,35.266841,-82.451618,3486,8.101,0.126,47,A,,true
37,23640,Flat Rock CDP,NC,36.508005,-80.58218,1326,2.608,0.024,57,S,,true
37,23760,Fletcher,NC,35.432863,-82.50743,7987,6.395,0.071,43,A,,true
37,23980,Fontana Dam,NC,35.432797,-83.8248,13,0.624,0.0,43,A,,true
37,24170,Forest Hills village,NC,35.295759,-83.195423,303,0.496,0.0,47,A,,true
37,24198,Forest Oaks CDP,NC,35.988461,-79.708028,4209,4.799,0.102,57,S,,true
37,24380,Foscoe CDP,NC,36.152278,-81.776466,1457,5.784,0.006,57,S,,true
37,24440,Fountain,NC,35.672112,-77.631673,385,0.92,0.0,43,A,,true
37,24520,Four Oaks,NC,35.450625,-78.418551,2158,2.386,0.007,43,A,,true
37,24570,Foxfire village,NC,35.178492,-79.562976,1288,7.056,0.06,47,A,,true
37,24640,Franklin,NC,35.179422,-83.380691,4175,4.897,0.091,43,A,,true
37,24720,Franklinton,NC,36.10114,-78.455083,2456,1.737,0.008,43,A,,true
37,24740,Franklinville,NC,35.739423,-79.684218,1197,1.621,0.016,43,A,,true
37,24900,Fremont,NC,35.543685,-77.975132,1196,1.356,0.0,43,A,,true
37,25020,Frisco CDP,NC,35.247856,-75.59873,994,4.843,1.413,57,S,,true
37,25160,Fruitland CDP,NC,35.397784,-82.421255,2257,8.042,0.032,57,S,,true
37,25300,Fuquay-Varina,NC,35.608354,-78.770736,34152,17.616,0.069,43,A,,true
37,25380,Gamewell,NC,35.863975,-81.597809,3702,8.107,0.0,43,A,,true
37,25460,Garland,NC,34.785902,-78.394917,595,1.076,0.006,43,A,,true
37,25480,Garner,NC,35.691887,-78.619602,31159,16.564,0.047,43,A,,true
37,25540,Garysburg,NC,36.447851,-77.560383,904,0.943,0.0,43,A,,true
37,25560,Gaston,NC,36.495229,-77.646416,1008,1.691,0.139,43,A,,true
37,25680,Gatesville,NC,36.407355,-76.756592,267,0.404,0.0,43,A,,true
37,25880,Germanton CDP,NC,36.250145,-80.239041,790,1.751,0.016,57,S,,true
37,25900,Gerton CDP,NC,35.475785,-82.350409,290,3.72,0.0,57,S,,true
37,25940,Gibson,NC,34.759489,-79.606882,449,0.976,0.0,43,A,,true
37,25980,Gibsonville,NC,36.0983,-79.542015,8920,3.668,0.015,43,A,,true
37,26200,Glen Alpine,NC,35.73074,-81.782576,1529,2.147,0.0,43,A,,true
37,26460,Glen Raven CDP,NC,36.125482,-79.464759,3239,3.509,0.081,57,S,,true
37,26520,Glenville CDP,NC,35.16925,-83.120371,155,1.338,0.006,57,S,,true
37,26560,Glenwood CDP,NC,35.615788,-81.982792,501,1.614,0.01,57,S,,true
37,26680,Gloucester CDP,NC,34.73211,-76.538617,495,1.436,0.014,57,S,,true
37,26740,Godwin,NC,35.209478,-78.677273,128,0.517,0.0,43,A,,true
37,26800,Gold Hill CDP,NC,35.518597,-80.347491,372,2.488,0.019,57,S,,true
37,26920,Goldston,NC,35.594857,-79.330609,234,0.788,0.005,43,A,,true
37,27120,Gorman CDP,NC,36.041782,-78.806865,1104,2.901,0.056,57,S,,true
37,27180,Governors Club CDP,NC,35.842155,-79.04751,1969,2.355,0.002,57,S,,true
37,27182,Governors Village CDP,NC,35.853016,-79.025541,1512,0.445,0.008,57,S,,true
37,27280,Graham,NC,36.056356,-79.389436,17157,9.95,0.069,25,A,,true
37,27300,Graingers CDP,NC,35.316313,-77.506613,229,1.653,0.0,57,S,,true
37,27324,Grandfather Village village,NC,36.09303,-81.853802,95,1.549,0.042,47,A,,true
37,27400,Grandy CDP,NC,36.235206,-75.879817,2776,6.774,0.947,57,S,,true
37,27420,Granite Falls,NC,35.797235,-81.424353,4965,4.933,0.044,43,A,,true
37,27440,Granite Quarry,NC,35.61299,-80.448782,2984,2.905,0.0,43,A,,true
37,27520,Grantsboro,NC,35.144868,-76.844682,692,3.854,0.0,43,A,,true
37,27780,Greenevers,NC,34.827134,-77.925135,567,1.587,0.0,43,A,,true
37,27870,Green Level,NC,36.122758,-79.344995,3152,1.501,0.002,43,A,,true
37,28200,Grifton,NC,35.380043,-77.442479,2448,2.682,0.0,43,A,,true
37,28240,Grimesland,NC,35.567103,-77.198198,386,0.68,0.0,43,A,,true
37,28400,Grover,NC,35.171663,-81.458069,802,0.956,0.029,43,A,,true
37,28600,Gulf CDP,NC,35.557605,-79.280824,122,0.908,0.011,57,S,,true
37,28900,Half Moon CDP,NC,34.829764,-77.459131,7543,7.421,0.0,57,S,,true
37,28920,Halifax,NC,36.325495,-77.590095,170,0.457,0.0,43,A,,true
37,29000,Hallsboro CDP,NC,34.318915,-78.593376,382,3.277,0.0,57,S,,true
37,29120,Hamilton,NC,35.944378,-77.206745,306,0.494,0.0,43,A,,true
37,29160,Hamlet,NC,34.889203,-79.710612,6025,5.267,0.087,25,A,,true
37,29180,Hampstead CDP,NC,34.36246,-77.754305,7016,20.239,0.138,57,S,,true
37,29560,Harkers Island CDP,NC,34.698038,-76.555547,1127,2.241,1.607,57,S,,true
37,29640,Harmony,NC,35.958041,-80.774406,543,1.356,0.005,43,A,,true
37,29680,Harrells,NC,34.727835,-78.201514,160,3.146,0.0,43,A,,true
37,29720,Harrellsville,NC,36.301674,-76.791777,85,0.29,0.0,43,A,,true
37,29800,Harrisburg,NC,35.307549,-80.645849,18967,11.277,0.0,43,A,,true
37,30040,Hassell,NC,35.908579,-77.27636,49,0.266,0.0,43,A,,true
37,30100,Hatteras CDP,NC,35.219928,-75.687947,577,1.577,0.893,57,S,,true
37,30120,Havelock,NC,34.908905,-76.899469,16621,17.086,1.069,25,A,,true
37,30260,Haw River,NC,36.094833,-79.361949,2252,2.888,0.049,43,A,,true
37,30280,Hayesville,NC,35.045018,-83.817935,461,0.636,0.0,43,A,,true
37,30340,Hays CDP,NC,36.246892,-81.114163,1595,6.158,0.0,57,S,,true
37,30620,Hemby Bridge,NC,35.108725,-80.624889,1614,2.291,0.041,43,A,,true
37,30720,Hendersonville,NC,35.324952,-82.456741,15137,7.407,0.035,25,A,,true
37,30800,Henrietta CDP,NC,35.257827,-81.804409,395,0.584,0.004,57,S,,true
37,30900,Hertford,NC,36.176849,-76.466552,1934,2.861,0.021,43,A,,true
37,31260,Hiddenite CDP,NC,35.9077,-81.081056,507,1.59,0.011,57,S,,true
37,31360,Highlands,NC,35.053845,-83.197579,1072,6.127,0.143,43,A,,true
37,31440,High Shoals,NC,35.389979,-81.202072,595,2.602,0.056,25,A,,true
37,31490,Hightsville CDP,NC,34.269353,-77.937498,710,1.458,0.155,57,S,,true
37,31500,Hildebran,NC,35.7182,-81.421031,1679,2.828,0.0,43,A,,true
37,31620,Hillsborough,NC,36.077903,-79.097979,9660,5.669,0.064,43,A,,true
37,31860,Hobgood,NC,36.026734,-77.393977,268,1.034,0.0,43,A,,true
37,31880,Hobucken CDP,NC,35.251758,-76.573099,99,5.079,0.032,57,S,,true
37,31920,Hoffman,NC,35.031323,-79.549136,418,3.402,0.0,43,A,,true
37,31960,Holden Beach,NC,33.911987,-78.320769,921,3.033,0.714,43,A,,true
37,32100,Hollister CDP,NC,36.258282,-77.935694,618,3.939,0.007,57,S,,true
37,32180,Holly Ridge,NC,34.484233,-77.553271,4171,3.998,0.003,43,A,,true
37,32260,Holly Springs,NC,35.652946,-78.83942,41239,17.345,0.119,43,A,,true
37,32540,Hookerton,NC,35.422976,-77.589371,413,0.319,0.0,43,A,,true
37,32580,Hoopers Creek CDP,NC,35.444918,-82.435624,1074,6.94,0.012,57,S,,true
37,32640,Hope Mills,NC,34.971593,-78.959694,17808,8.05,0.117,43,A,,true
37,32740,Horse Shoe CDP,NC,35.332385,-82.562696,2430,7.461,0.112,57,S,,true
37,32840,Hot Springs,NC,35.893553,-82.829421,520,2.867,0.268,43,A,,true
37,32980,Hudson,NC,35.847743,-81.486711,3780,3.658,0.0,43,A,,true
37,33120,Huntersville,NC,35.40681,-80.86868,61376,41.343,0.209,43,A,,true
37,33320,Icard CDP,NC,35.72547,-81.458469,2452,3.826,0.01,57,S,,true
37,33460,Indian Beach,NC,34.685566,-76.898158,223,0.569,0.023,43,A,,true
37,33560,Indian Trail,NC,35.07171,-80.642431,39997,22.237,0.149,43,A,,true
37,33640,Ingold CDP,NC,34.827653,-78.351773,416,5.181,0.011,57,S,,true
37,33820,Iron Station CDP,NC,35.453943,-81.154713,825,2.362,0.005,57,S,,true
37,33940,Ivanhoe CDP,NC,34.583625,-78.251697,198,5.024,0.008,57,S,,true
37,33993,JAARS CDP,NC,34.864493,-80.750261,471,0.859,0.004,57,S,,true
37,34000,Jackson,NC,36.390095,-77.419341,430,1.01,0.0,43,A,,true
37,34038,Jackson Heights CDP,NC,35.22362,-77.633272,1071,1.453,0.0,57,S,,true
37,34160,Jackson Springs CDP,NC,35.212675,-79.629762,154,1.596,0.0,57,S,,true
37,34260,James City CDP,NC,35.045369,-76.998097,5291,7.711,6.096,57,S,,true
37,34300,Jamestown,NC,35.998438,-79.934655,3668,2.994,0.0,43,A,,true
37,34320,Jamesville,NC,35.812198,-76.900182,424,1.456,0.0,43,A,,true
37,34440,Jefferson,NC,36.420551,-81.468261,1622,2.08,0.004,43,A,,true
37,34840,Jonesville,NC,36.23528,-80.83368,2308,2.885,0.014,43,A,,true
37,35200,Kannapolis,NC,35.476879,-80.641017,53114,32.714,0.565,25,A,,true
37,35340,Keener CDP,NC,35.121096,-78.298372,540,11.173,0.008,57,S,,true
37,35360,Kelford,NC,36.181248,-77.224303,203,0.482,0.0,43,A,,true
37,35440,Kelly CDP,NC,34.463963,-78.310961,446,11.592,0.0,57,S,,true
37,35460,Kenansville,NC,34.959827,-77.96593,770,2.104,0.0,43,A,,true
37,35540,Kenly,NC,35.600767,-78.127935,1491,1.744,0.002,43,A,,true
37,35600,Kernersville,NC,36.106342,-80.084523,26449,17.89,0.113,43,A,,true
37,35760,King,NC,36.27468,-80.356863,7197,6.045,0.056,25,A,,true
37,35870,Kings Grant CDP,NC,34.265906,-77.860998,8466,4.54,0.018,57,S,,true
37,35890,Kingstown,NC,35.362105,-81.620051,656,1.76,0.0,43,A,,true
37,36020,Kittrell,NC,36.221807,-78.441334,132,0.208,0.0,43,A,,true
37,36060,Kitty Hawk,NC,36.07012,-75.717216,3689,8.109,0.166,43,A,,true
37,36080,Knightdale,NC,35.791726,-78.496457,19435,7.946,0.006,43,A,,true
37,36220,Kure Beach,NC,33.999336,-77.90758,2191,0.88,0.004,43,A,,true
37,36400,La Grange,NC,35.306519,-77.789906,2595,2.303,0.008,43,A,,true
37,36480,Lake Junaluska CDP,NC,35.530206,-82.972773,3219,5.318,0.312,57,S,,true
37,36500,Lake Lure,NC,35.448384,-82.2022,1365,13.167,1.205,43,A,,true
37,36510,Lake Norman of Catawba CDP,NC,35.598359,-80.987543,8658,24.137,8.468,57,S,,true
37,36511,Lake Norman of Iredell CDP,NC,35.54431,-80.929939,11395,10.121,8.663,57,S,,true
37,36512,Lake Park village,NC,35.084487,-80.634374,3269,0.735,0.025,47,A,,true
37,36513,Lake Royale CDP,NC,35.964886,-78.192232,3392,6.509,0.537,57,S,,true
37,36514,Lake Santeetlah,NC,35.364004,-83.866444,38,0.194,0.0,43,A,,true
37,36640,Lake Waccamaw,NC,34.318218,-78.511186,1296,2.78,0.0,43,A,,true
37,36860,Landis,NC,35.547864,-80.612252,3690,3.39,0.091,43,A,,true
37,36960,Lansing,NC,36.49947,-81.509641,126,0.369,0.009,43,A,,true
37,37000,Lasker,NC,36.350221,-77.305747,64,1.118,0.0,43,A,,true
37,37040,Lattimore,NC,35.315388,-81.660204,406,1.025,0.0,43,A,,true
37,37120,Laurel Hill CDP,NC,34.809526,-79.54546,1121,2.397,0.013,57,S,,true
37,37160,Laurel Park,NC,35.311547,-82.505774,2250,2.801,0.022,43,A,,true
37,37260,Lawndale,NC,35.414384,-81.562104,570,0.807,0.053,43,A,,true
37,37640,Leggett,NC,35.989619,-77.580052,37,0.699,0.0,43,A,,true
37,37680,Leland,NC,34.215244,-78.033557,22908,19.94,0.348,43,A,,true
37,38030,Lewiston Woodville,NC,36.114886,-77.179554,426,1.956,0.013,43,A,,true
37,38040,Lewisville,NC,36.105194,-80.424552,13381,14.453,0.229,43,A,,true
37,38060,Lexington,NC,35.801755,-80.268203,19632,17.978,0.0,25,A,,true
37,38100,Liberty,NC,35.85503,-79.569307,2655,3.134,0.013,43,A,,true
37,38170,Light Oak CDP,NC,35.286692,-81.477386,697,1.437,0.0,57,S,,true
37,38200,Lilesville,NC,34.967494,-79.984534,395,0.993,0.0,43,A,,true
37,38220,Lillington,NC,35.400713,-78.812144,4735,4.614,0.045,43,A,,true
37,38320,Lincolnton,NC,35.474854,-81.238107,11091,8.675,0.073,25,A,,true
37,38360,Linden,NC,35.254602,-78.748372,136,0.506,0.0,43,A,,true
37,38420,Linville CDP,NC,36.067474,-81.871431,283,1.785,0.0,57,S,,true
37,38680,Littleton,NC,36.434316,-77.911002,559,0.951,0.0,43,A,,true
37,38860,Locust,NC,35.268811,-80.436863,4537,8.109,0.0,25,A,,true
37,39060,Long Creek CDP,NC,34.433991,-78.017234,277,2.011,0.005,57,S,,true
37,39280,Long View,NC,35.723092,-81.385475,5088,4.024,0.01,43,A,,true
37,39360,Louisburg,NC,36.098724,-78.300772,3064,2.957,0.004,43,A,,true
37,39420,Love Valley,NC,35.988071,-80.983619,154,1.052,0.002,43,A,,true
37,39480,Lowell,NC,35.268713,-81.10114,3654,2.718,0.006,25,A,,true
37,39520,Lowesville CDP,NC,35.42452,-81.005184,3281,6.795,0.006,57,S,,true
37,39540,Lowgap CDP,NC,36.524957,-80.871226,267,1.137,0.0,57,S,,true
37,39600,Lucama,NC,35.644834,-78.00744,1036,0.608,0.0,43,A,,true
37,39680,Lumber Bridge,NC,34.889927,-79.072258,82,0.67,0.005,43,A,,true
37,39880,McAdenville,NC,35.265415,-81.079919,890,1.356,0.062,43,A,,true
37,39960,Macclesfield,NC,35.752271,-77.669686,413,0.518,0.007,43,A,,true
37,40140,McDonald,NC,34.553745,-79.176253,94,0.255,0.0,43,A,,true
37,40240,McFarlan,NC,34.814818,-79.976632,94,0.92,0.0,43,A,,true
37,40460,McLeansville CDP,NC,36.097555,-79.654748,1113,6.138,0.073,57,S,,true
37,40540,Macon,NC,36.43959,-78.083935,110,0.471,0.0,43,A,,true
37,40560,Madison,NC,36.393981,-79.975984,2129,3.54,0.017,43,A,,true
37,40600,Maggie Valley,NC,35.518623,-83.084174,1687,3.324,0.0,43,A,,true
37,40640,Magnolia,NC,34.896248,-78.053284,831,1.068,0.001,43,A,,true
37,40660,Maiden,NC,35.584938,-81.224431,3736,5.822,0.064,43,A,,true
37,40860,Mamers CDP,NC,35.411314,-78.936614,814,6.042,0.009,57,S,,true
37,40980,Manns Harbor CDP,NC,35.898488,-75.780687,790,3.992,0.018,57,S,,true
37,41060,Manteo,NC,35.898596,-75.651279,1600,1.877,0.06,43,A,,true
37,41220,Marble CDP,NC,35.177017,-83.926506,278,1.096,0.0,57,S,,true
37,41380,Marietta,NC,34.368198,-79.124858,111,1.117,0.0,43,A,,true
37,41540,Mar-Mac CDP,NC,35.330838,-78.056992,3184,4.549,0.027,57,S,,true
37,41580,Marshall,NC,35.798559,-82.680022,777,3.983,0.219,43,A,,true
37,41600,Marshallberg CDP,NC,34.726015,-76.513556,341,0.637,0.012,57,S,,true
37,41620,Mars Hill,NC,35.828194,-82.548823,2007,1.991,0.0,43,A,,true
37,41640,Marshville,NC,34.986242,-80.368977,2522,2.122,0.003,43,A,,true
37,41720,Marvin village,NC,34.999622,-80.816668,6358,5.986,0.048,47,A,,true
37,41960,Matthews,NC,35.119788,-80.709693,29435,17.115,0.08,43,A,,true
37,42000,Maury CDP,NC,35.479202,-77.590224,1404,1.053,0.0,57,S,,true
37,42020,Maxton,NC,34.7365,-79.352731,2110,2.698,0.0,43,A,,true
37,42060,Mayodan,NC,36.422573,-79.968895,2418,2.877,0.021,43,A,,true
37,42100,Maysville,NC,34.907106,-77.231975,818,0.856,0.0,43,A,,true
37,42240,Mebane,NC,36.081679,-79.276742,17797,10.369,0.164,25,A,,true
37,42480,Mesic,NC,35.204233,-76.645831,144,1.032,0.122,43,A,,true
37,42620,Micro,NC,35.562379,-78.203517,458,0.419,0.0,43,A,,true
37,42640,Middleburg,NC,36.398941,-78.323436,101,0.785,0.0,43,A,,true
37,42700,Middlesex,NC,35.789383,-78.204811,912,1.045,0.0,43,A,,true
37,42760,Midland,NC,35.245064,-80.521219,4684,10.563,0.0,43,A,,true
37,42860,Midway,NC,35.975135,-80.220448,4742,7.801,0.0,43,A,,true
37,43160,Millers Creek CDP,NC,36.190867,-81.235553,1931,4.475,0.0,57,S,,true
37,43200,Millingport CDP,NC,35.376354,-80.311341,588,5.682,0.0,57,S,,true
37,43260,Mills River,NC,35.38135,-82.588899,7078,22.313,0.175,43,A,,true
37,43300,Milton,NC,36.537704,-79.207937,155,0.389,0.0,43,A,,true
37,43320,Milwaukee CDP,NC,36.402535,-77.231213,157,1.719,0.033,57,S,,true
37,43360,Mineral Springs,NC,34.944236,-80.686368,3159,8.21,0.07,43,A,,true
37,43440,Minnesott Beach,NC,34.986499,-76.824077,530,3.472,0.074,43,A,,true
37,43480,Mint Hill,NC,35.178473,-80.655698,26450,24.413,0.228,43,A,,true
37,43580,Misenheimer village,NC,35.476983,-80.286022,650,1.623,0.003,47,A,,true
37,43720,Mocksville,NC,35.899716,-80.561095,5900,7.767,0.019,43,A,,true
37,43860,Momeyer,NC,35.960007,-78.048054,277,1.104,0.003,43,A,,true
37,43880,Moncure CDP,NC,35.62582,-79.074681,780,4.73,0.182,57,S,,true
37,43920,Monroe,NC,35.001591,-80.561277,34562,30.61,0.617,25,A,,true
37,44100,Montreat,NC,35.64804,-82.299164,901,2.726,0.003,43,A,,true
37,44160,Mooresboro,NC,35.299205,-81.698586,293,1.767,0.0,43,A,,true
37,44280,Moravian Falls CDP,NC,36.107404,-81.180431,1712,5.135,0.008,57,S,,true
37,44520,Morrisville,NC,35.836356,-78.839001,29630,8.829,0.06,43,A,,true
37,44560,Morven,NC,34.86431,-80.000013,329,1.027,0.0,43,A,,true
37,44700,Mountain Home CDP,NC,35.370322,-82.501972,3490,3.771,0.021,57,S,,true
37,44770,Mountain View CDP,NC,35.683097,-81.368953,3590,4.663,0.011,57,S,,true
37,44900,Mount Gilead,NC,35.216362,-80.005007,1171,3.49,0.0,43,A,,true
37,44960,Mount Holly,NC,35.314705,-81.002659,17703,10.943,0.081,25,A,,true
37,45100,Mount Olive,NC,35.199647,-78.066259,4198,2.741,0.0,43,A,,true
37,45140,Mount Pleasant,NC,35.394268,-80.431831,1671,3.387,0.0,43,A,,true
37,45460,Moyock CDP,NC,36.501198,-76.17333,5154,10.434,0.091,57,S,,true
37,45560,Mulberry CDP,NC,36.225723,-81.165236,2275,5.094,0.0,57,S,,true
37,45640,Murfreesboro,NC,36.441967,-77.097663,2619,2.27,0.052,43,A,,true
37,45660,Murphy,NC,35.094326,-84.024901,1608,2.537,0.109,43,A,,true
37,45720,Murraysville CDP,NC,34.291629,-77.842337,16582,8.614,0.073,57,S,,true
37,45840,Myrtle Grove CDP,NC,34.126924,-77.888912,11476,6.706,0.509,57,S,,true
37,45880,Nags Head,NC,35.947529,-75.625685,3168,6.618,0.066,43,A,,true
37,46000,Nashville,NC,35.96923,-77.956734,5632,4.695,0.004,43,A,,true
37,46060,Navassa,NC,34.283384,-78.038729,1367,13.327,0.46,43,A,,true
37,46100,Nebo CDP,NC,35.715823,-81.913895,1790,5.296,0.0,57,S,,true
37,46280,Neuse Forest CDP,NC,34.965059,-76.944329,2110,3.16,0.02,57,S,,true
37,46650,New Hope CDP,NC,35.378232,-77.892198,1588,2.535,0.047,57,S,,true
37,46740,Newland,NC,36.08797,-81.927355,715,0.748,0.0,43,A,,true
37,46820,New London,NC,35.434915,-80.219812,607,1.975,0.0,43,A,,true
37,46860,Newport,NC,34.770703,-76.879076,4364,7.618,0.063,43,A,,true
37,47000,Newton,NC,35.662162,-81.232269,13148,13.796,0.054,25,A,,true
37,47020,Newton Grove,NC,35.251172,-78.353679,585,3.082,0.015,43,A,,true
37,47240,Norlina,NC,36.44499,-78.195017,920,1.113,0.007,43,A,,true
37,47260,Norman,NC,35.169761,-79.723159,100,0.562,0.0,43,A,,true
37,47485,Northchase CDP,NC,34.307823,-77.877488,3842,1.72,0.032,57,S,,true
37,47695,Northlakes CDP,NC,35.780523,-81.367835,1543,1.492,0.416,57,S,,true
37,47845,North Topsail Beach,NC,34.488497,-77.437538,1005,6.218,4.152,43,A,,true
37,47860,Northwest,NC,34.316025,-78.144793,703,7.171,0.0,25,A,,true
37,47980,Norwood,NC,35.23281,-80.110777,2367,4.538,0.01,43,A,,true
37,48040,Oakboro,NC,35.228327,-80.333969,2128,2.48,0.0,43,A,,true
37,48060,Oak City,NC,35.962519,-77.305093,266,1.003,0.0,43,A,,true
37,48345,Oak Island,NC,33.913278,-78.119793,8396,19.27,1.359,43,A,,true
37,48480,Oak Ridge,NC,36.174072,-79.992233,7474,16.469,0.144,43,A,,true
37,48700,Ocean Isle Beach,NC,33.887615,-78.462084,867,3.742,0.977,43,A,,true
37,48740,Ocracoke CDP,NC,35.073231,-75.998527,797,8.602,1.018,57,S,,true
37,48790,Ogden CDP,NC,34.263427,-77.789005,8200,4.534,0.232,57,S,,true
37,48920,Old Fort,NC,35.630329,-82.177975,811,1.221,0.008,43,A,,true
37,48940,Old Hundred CDP,NC,34.824491,-79.592146,218,0.971,0.0,57,S,,true
37,49380,Oriental,NC,35.03095,-76.680841,880,1.43,0.216,43,A,,true
37,49460,Orrum,NC,34.466727,-79.008945,59,0.478,0.0,43,A,,true
37,49600,Ossipee,NC,36.166278,-79.516892,536,0.607,0.017,43,A,,true
37,49800,Oxford,NC,36.321727,-78.586512,8628,6.232,0.004,25,A,,true
37,50080,Pantego,NC,35.587373,-76.659397,164,0.803,0.0,43,A,,true
37,50340,Parkton,NC,34.902837,-79.011287,504,0.78,0.0,43,A,,true
37,50540,Parmele,NC,35.818086,-77.314314,243,1.158,0.0,43,A,,true
37,50700,Patterson Springs,NC,35.233449,-81.51589,571,0.948,0.0,43,A,,true
37,50820,Peachland,NC,34.993122,-80.265965,390,1.008,0.0,43,A,,true
37,51040,Peletier,NC,34.728435,-77.071314,769,3.618,0.061,43,A,,true
37,51080,Pembroke,NC,34.676625,-79.193397,2823,3.179,0.0,43,A,,true
37,51780,Pikeville,NC,35.497206,-77.987757,712,0.755,0.0,43,A,,true
37,51820,Pilot Mountain,NC,36.383939,-80.47422,1440,2.036,0.021,43,A,,true
37,51840,Pinebluff,NC,35.108943,-79.471547,1473,2.615,0.028,43,A,,true
37,52000,Pine Knoll Shores,NC,34.697208,-76.831913,1388,2.209,4.706,43,A,,true
