STFIP,COFIP,NAME,ST,LON,LAT,POP,ALAND,AWATER,CBSA
6,51,Mono,CA,-118.970627,37.773016,13195,3048.904,82.894,
6,63,Plumas,CA,-120.821957,39.981152,19790,2553.062,60.382,
6,91,Sierra,CA,-120.421856,39.607184,3236,953.168,8.996,
6,93,Siskiyou,CA,-122.493725,41.572743,44076,6278.768,69.17,
6,105,Trinity,CA,-123.096608,40.629982,16112,3179.268,28.343,
8,7,Archuleta,CO,-107.089808,37.240274,13359,1350.088,5.305,
8,9,Baca,CO,-102.53204,37.368105,3506,2554.993,2.372,
8,11,Bent,CO,-103.166006,38.072919,5650,1512.847,28.24,
8,15,Chaffee,CO,-106.085131,38.676811,19476,1013.408,1.544,
8,17,Cheyenne,CO,-102.470052,38.817655,1748,1778.276,3.153,
8,25,Crowley,CO,-103.856387,38.193783,5922,787.428,12.905,
8,27,Custer,CO,-105.382527,38.133198,4704,738.626,1.299,
8,29,Delta,CO,-107.913769,38.798198,31196,1142.125,6.481,
8,33,Dolores,CO,-108.758724,37.746934,2326,1067.17,1.049,
8,49,Grand,CO,-105.978501,40.051143,15717,1846.439,23.13,
8,51,Gunnison,CO,-106.944384,38.660002,16918,3239.14,20.491,
8,53,Hinsdale,CO,-107.29875,38.002552,788,1117.231,5.917,
8,55,Huerfano,CO,-104.887584,37.612538,6820,1591.033,2.236,
8,57,Jackson,CO,-106.295485,40.690192,1379,1613.726,7.239,
8,61,Kiowa,CO,-102.700966,38.470085,1446,1767.809,18.16,
8,63,Kit Carson,CO,-102.462031,39.310418,7087,2160.822,0.869,
8,71,Las Animas,CO,-104.501324,37.192053,14555,4772.938,2.676,
8,73,Lincoln,CO,-103.614219,39.180049,5675,2577.679,8.796,
8,79,Mineral,CO,-106.942063,37.779142,865,875.76,2.016,
8,83,Montezuma,CO,-108.554458,37.371913,25849,2029.349,10.505,
8,89,Otero,CO,-103.655776,38.023236,18690,1261.946,7.758,
8,91,Ouray,CO,-107.751894,38.146044,4874,540.671,1.539,
8,95,Phillips,CO,-102.385877,40.599356,4530,687.928,0.117,
8,99,Prowers,CO,-102.548624,38.083029,11999,1638.408,5.914,
8,103,Rio Blanco,CO,-108.268744,40.05108,6529,3220.971,1.88,
8,105,Rio Grande,CO,-106.242067,37.61185,11539,911.956,0.38,
8,109,Saguache,CO,-106.006105,37.925349,6368,3168.566,1.72,
8,111,San Juan,CO,-107.673598,37.801877,705,387.516,0.786,
8,113,San Miguel,CO,-107.958108,37.971818,8072,1286.725,2.011,
8,115,Sedgwick,CO,-102.325673,40.962161,2404,548.041,1.363,
8,121,Washington,CO,-103.157119,40.098312,4817,2518.084,5.872,
8,125,Yuma,CO,-102.480825,40.065848,9988,2364.398,4.299,
9,1,Fairfield,CT,-73.367214,41.206021,957419,624.97,212.079,
9,3,Hartford,CT,-72.717868,41.761165,899498,734.933,15.683,
9,5,Litchfield,CT,-73.190432,41.726958,185186,920.515,24.074,
9,7,Middlesex,CT,-72.571631,41.479018,164245,369.304,69.761,
9,9,New Haven,CT,-72.942327,41.396593,864835,604.305,257.763,
9,11,New London,CT,-72.097543,41.443271,268555,665.065,106.897,
9,13,Tolland,CT,-72.372969,41.842288,149788,410.352,6.776,
9,15,Windham,CT,-71.993508,41.80508,116418,512.928,8.293,
12,7,Bradford,FL,-82.128265,29.949896,28303,293.964,6.527,
12,13,Calhoun,FL,-85.125841,30.464333,13648,567.336,6.977,
12,29,Dixie,FL,-83.058664,29.634593,16759,705.034,338.36,
12,37,Franklin,FL,-84.813247,29.785968,12451,544.983,876.622,
12,45,Gulf,FL,-85.259724,29.955584,14192,553.453,241.096,
12,47,Hamilton,FL,-82.999025,30.501436,14004,514.295,4.761,
12,49,Hardee,FL,-81.816969,27.548142,25327,637.569,0.569,
12,59,Holmes,FL,-85.754664,30.847037,19653,478.857,10.191,
12,63,Jackson,FL,-85.218988,30.797248,47319,918.186,36.377,
12,67,Lafayette,FL,-83.176369,30.063591,8226,543.345,4.563,
12,77,Liberty,FL,-84.907135,30.399108,7974,835.563,7.561,
12,79,Madison,FL,-83.425943,30.472359,17968,696.529,19.164,
12,121,Suwannee,FL,-82.985113,30.213664,43474,688.586,3.67,
12,123,Taylor,FL,-83.590349,30.056859,21796,1043.335,468.565,
12,125,Union,FL,-82.35769,30.011442,16147,243.555,6.197,
13,1,Appling,GA,-82.338755,31.770708,18444,508.274,3.987,
13,5,Bacon,GA,-82.46609,31.547,11140,284.082,1.74,
13,7,Baker,GA,-84.433608,31.31096,2876,341.957,7.181,
13,11,Banks,GA,-83.507471,34.349158,18035,232.616,1.79,
13,19,Berrien,GA,-83.251763,31.233472,18160,453.376,4.506,
13,23,Bleckley,GA,-83.332183,32.401506,12583,215.872,3.259,
13,37,Calhoun,GA,-84.662951,31.526143,5573,280.384,3.194,
13,43,Candler,GA,-82.060428,32.399154,10981,243.059,5.799,
13,49,Charlton,GA,-82.024244,30.786554,12518,780.087,2.302,
13,61,Clay,GA,-85.014589,31.634951,2848,195.404,21.833,
13,65,Clinch,GA,-82.744401,31.021262,6749,814.996,8.997,
13,75,Cook,GA,-83.423804,31.148353,17229,228.451,4.752,
13,91,Dodge,GA,-83.173704,32.212397,19925,495.963,7.154,
13,93,Dooly,GA,-83.78074,32.170176,11208,392.631,4.688,
13,99,Early,GA,-84.919905,31.335623,10854,512.6,3.746,
13,105,Elbert,GA,-82.880506,34.128394,19637,351.103,23.113,
13,107,Emanuel,GA,-82.306411,32.586625,22768,680.574,9.61,
13,111,Fannin,GA,-84.312915,34.902937,25319,387.105,5.202,
13,119,Franklin,GA,-83.186359,34.378121,23424,261.35,4.916,
13,123,Gilmer,GA,-84.486082,34.675112,31353,426.213,4.743,
13,125,Glascock,GA,-82.60966,33.236629,2884,143.746,0.708,
13,133,Greene,GA,-83.179388,33.535248,18915,387.517,18.694,
13,141,Hancock,GA,-83.01325,33.254841,8735,471.067,6.749,
13,147,Hart,GA,-82.964995,34.355547,25828,232.422,24.526,
13,155,Irwin,GA,-83.27986,31.604345,9666,354.363,8.4,
13,161,Jeff Davis,GA,-82.600257,31.847814,14779,330.919,4.479,
13,163,Jefferson,GA,-82.408116,33.06898,15709,526.555,3.112,
13,165,Jenkins,GA,-81.947165,32.789871,8674,347.326,5.148,
13,171,Lamar,GA,-84.154394,33.084155,18500,183.501,2.334,
13,193,Macon,GA,-84.039478,32.324124,12082,400.662,5.344,
13,201,Miller,GA,-84.738302,31.160435,6000,282.423,1.24,
13,205,Mitchell,GA,-84.171176,31.218188,21755,512.158,1.666,
13,235,Pulaski,GA,-83.478958,32.273393,9855,249.261,1.949,
13,237,Putnam,GA,-83.335457,33.319719,22047,344.682,16.005,
13,241,Rabun,GA,-83.407047,34.879707,16883,370.134,6.893,
13,243,Randolph,GA,-84.758082,31.758591,6425,428.236,2.637,
13,251,Screven,GA,-81.629825,32.722235,14067,645.778,10.091,
13,253,Seminole,GA,-84.866698,30.967903,9147,237.543,19.013,
13,265,Taliaferro,GA,-82.886099,33.568965,1559,194.607,0.74,
13,267,Tattnall,GA,-82.058473,32.036453,22842,480.84,7.509,
13,269,Taylor,GA,-84.209743,32.559079,7816,376.686,3.012,
13,271,Telfair,GA,-82.894969,32.019316,12477,437.307,6.701,
13,281,Towns,GA,-83.782885,34.940026,12493,166.477,5.312,
13,283,Treutlen,GA,-82.589236,32.387282,6406,199.431,3.016,
13,291,Union,GA,-84.004818,34.87746,24632,322.085,6.982,
13,301,Warren,GA,-82.661562,33.406673,5215,284.358,2.33,
13,303,Washington,GA,-82.775581,32.964333,19988,678.526,5.83,
13,307,Webster,GA,-84.561824,32.05245,2348,209.657,0.903,
13,309,Wheeler,GA,-82.756158,32.147523,7471,295.49,4.779,
13,311,White,GA,-83.743731,34.599638,28003,240.744,1.512,
13,315,Wilcox,GA,-83.409194,31.975538,8766,377.811,4.304,
13,317,Wilkes,GA,-82.752748,33.757224,9565,469.501,4.593,
13,319,Wilkinson,GA,-83.239243,32.843967,8877,449.214,2.735,
16,3,Adams,ID,-116.383254,44.843883,4379,1362.805,6.703,
16,7,Bear Lake,ID,-111.34121,42.307481,6372,975.728,73.886,
16,9,Benewah,ID,-116.644633,47.273057,9530,776.931,7.26,
16,21,Boundary,ID,-116.302645,48.710599,12056,1268.679,9.374,
16,29,Caribou,ID,-111.652123,42.646162,7027,1764.194,34.447,
16,33,Clark,ID,-112.262134,44.194725,790,1763.145,0.956,
16,35,Clearwater,ID,-116.190755,46.489093,8734,2457.314,30.731,
16,37,Custer,ID,-114.096283,44.280306,4275,4922.177,16.42,
16,47,Gooding,ID,-114.750399,42.853491,15598,729.322,4.815,
16,49,Idaho,ID,-116.105519,45.972026,16541,8477.499,26.075,
16,59,Lemhi,ID,-113.86099,45.130443,7974,4563.695,5.446,
16,61,Lewis,ID,-116.264039,46.237559,3533,478.822,0.904,
16,77,Power,ID,-112.827325,42.774583,7878,1403.826,38.303,
16,79,Shoshone,ID,-116.091781,47.514916,13169,2637.425,5.391,
16,85,Valley,ID,-116.074739,44.766234,11746,3665.119,68.383,
16,87,Washington,ID,-116.92098,44.29827,10500,1452.852,20.551,
17,9,Brown,IL,-90.747509,39.966021,6244,305.727,1.6,
17,15,Carroll,IL,-89.969163,42.067256,15702,445.406,21.576,
17,17,Cass,IL,-90.320947,39.98041,13042,375.754,7.942,
17,23,Clark,IL,-87.796198,39.351511,15455,501.375,3.387,
17,25,Clay,IL,-88.49181,38.715726,13288,468.351,1.183,
17,33,Crawford,IL,-87.750005,39.004797,18679,443.643,2.218,
17,39,De Witt,IL,-88.911355,40.170876,15516,397.561,7.526,
17,41,Douglas,IL,-88.280371,39.766979,19740,416.647,0.559,
17,45,Edgar,IL,-87.713766,39.636396,16866,623.324,0.604,
17,47,Edwards,IL,-88.041233,38.401606,6245,222.4,0.302,
17,51,Fayette,IL,-89.033955,38.995881,21488,716.445,8.848,
17,55,Franklin,IL,-88.953694,37.963987,37804,408.924,22.547,
17,59,Gallatin,IL,-88.239193,37.772903,4946,322.941,5.157,
17,61,Greene,IL,-90.371192,39.368918,11985,543.039,3.252,
17,65,Hamilton,IL,-88.558979,38.091614,7993,434.647,1.225,
17,67,Hancock,IL,-91.202357,40.425023,17620,793.748,20.681,
17,69,Hardin,IL,-88.295955,37.478271,3649,177.389,4.049,
17,75,Iroquois,IL,-87.838453,40.762253,27077,1117.395,1.638,
17,79,Jasper,IL,-88.162638,39.003923,9287,494.614,3.604,
17,85,Jo Daviess,IL,-90.308466,42.411305,22035,600.924,17.68,
17,87,Johnson,IL,-88.876484,37.470122,13308,343.735,4.949,
17,101,Lawrence,IL,-87.745966,38.718154,15280,372.179,1.96,
17,125,Mason,IL,-89.899393,40.286175,13086,539.352,24.227,
17,135,Montgomery,IL,-89.507428,39.198374,28288,703.764,5.969,
17,139,Moultrie,IL,-88.612657,39.631716,14526,335.958,8.537,
17,145,Perry,IL,-89.3224,38.057689,20945,441.928,5.096,
17,149,Pike,IL,-90.861323,39.621897,14739,831.352,17.472,
17,151,Pope,IL,-88.555783,37.400771,3763,368.867,5.661,
17,153,Pulaski,IL,-89.130564,37.198544,5193,199.268,3.772,
17,157,Randolph,IL,-89.809741,38.061445,30163,575.367,21.68,
17,159,Richland,IL,-88.08785,38.725443,15813,360.034,1.882,
17,165,Saline,IL,-88.538134,37.753419,23768,379.99,6.942,
17,169,Schuyler,IL,-90.568789,40.130099,6902,437.3,4.058,
17,173,Shelby,IL,-88.800594,39.399379,20990,758.51,9.555,
17,181,Union,IL,-89.234288,37.469028,17244,413.411,8.703,
17,185,Wabash,IL,-87.788862,38.431889,11361,223.323,4.237,
17,187,Warren,IL,-90.636753,40.890671,16835,542.384,0.646,
17,189,Washington,IL,-89.395405,38.360726,13761,562.587,1.318,
17,191,Wayne,IL,-88.421765,38.408213,16179,713.83,1.631,
17,193,White,IL,-88.196465,38.088921,13877,494.983,6.886,
18,9,Blackford,IN,-85.345621,40.468109,12112,165.082,0.501,
18,25,Crawford,IN,-86.422116,38.315739,10526,305.613,3.166,
18,45,Fountain,IN,-87.274375,40.14941,16479,395.668,2.212,
18,49,Fulton,IN,-86.217151,41.059339,20480,368.393,2.872,
18,51,Gibson,IN,-87.549447,38.305848,33011,487.383,11.932,
18,55,Greene,IN,-86.994152,39.052523,30803,542.467,3.444,
18,75,Jay,IN,-85.028696,40.430767,20478,383.905,0.177,
18,79,Jennings,IN,-85.649705,39.005508,27613,376.597,1.748,
18,87,LaGrange,IN,-85.467264,41.632874,40446,379.63,7.073,
18,101,Martin,IN,-86.850513,38.679659,9812,335.761,4.646,
18,117,Orange,IN,-86.495955,38.562253,19867,398.379,9.813,
18,121,Parke,IN,-87.225163,39.757908,16156,444.721,5.272,
18,123,Perry,IN,-86.705505,38.008616,19170,381.74,4.57,
18,125,Pike,IN,-87.233088,38.427019,12250,334.303,6.791,
18,131,Pulaski,IN,-86.684796,41.051366,12514,433.675,0.859,
18,135,Randolph,IN,-84.996903,40.169491,24502,452.379,0.934,
18,137,Ripley,IN,-85.219308,39.160663,28995,446.423,1.638,
18,139,Rush,IN,-85.475672,39.62209,16752,408.137,0.324,
18,143,Scott,IN,-85.764092,38.697942,24384,190.403,2.346,
18,147,Spencer,IN,-87.009078,38.019216,19810,396.882,4.627,
18,149,Starke,IN,-86.632742,41.281734,23371,309.144,3.061,
18,155,Switzerland,IN,-85.023673,38.816976,9737,220.668,2.908,
18,161,Union,IN,-84.919464,39.618364,7087,161.19,3.987,
19,1,Adair,IA,-94.478337,41.347726,7496,569.271,1.003,
19,3,Adams,IA,-94.708824,41.007205,3704,423.433,2.073,
19,5,Allamakee,IA,-91.42476,43.252971,14061,639.044,19.728,
19,7,Appanoose,IA,-92.864741,40.741265,12317,497.289,18.955,
19,9,Audubon,IA,-94.925428,41.675888,5674,442.961,0.445,
19,19,Buchanan,IA,-91.901131,42.48513,20565,571.079,2.017,
19,23,Butler,IA,-92.758281,42.701602,14334,580.138,1.62,
19,25,Calhoun,IA,-94.623179,42.39777,9927,569.846,2.268,
19,29,Cass,IA,-94.977692,41.366511,13127,564.258,0.69,
19,31,Cedar,IA,-91.140408,41.756011,18505,579.462,2.466,
19,35,Cherokee,IA,-95.591928,42.751225,11658,576.907,0.163,
19,37,Chickasaw,IA,-92.342847,43.038731,12012,504.324,1.334,
19,39,Clarke,IA,-93.783479,41.034767,9748,431.111,0.589,
19,43,Clayton,IA,-91.321147,42.860684,17043,778.496,14.168,
19,47,Crawford,IA,-95.357436,42.026692,16525,714.198,0.839,
19,51,Davis,IA,-92.418316,40.762546,9110,502.188,2.666,
19,53,Decatur,IA,-93.817156,40.7123,7645,531.883,1.598,
19,55,Delaware,IA,-91.383936,42.48163,17488,577.684,1.23,
19,63,Emmet,IA,-94.75827,43.395995,9388,395.89,6.632,
19,65,Fayette,IA,-91.855739,42.821543,19509,730.817,0.523,
19,67,Floyd,IA,-92.751434,43.075228,15627,500.571,0.781,
19,69,Franklin,IA,-93.239282,42.754609,10019,581.969,0.555,
19,71,Fremont,IA,-95.616798,40.753741,6605,511.168,5.471,
19,73,Greene,IA,-94.379863,42.029106,8771,569.56,1.7,
19,79,Hamilton,IA,-93.767427,42.406603,15039,576.729,0.755,
19,81,Hancock,IA,-93.702667,43.092315,10795,571.005,2.033,
19,83,Hardin,IA,-93.217038,42.436346,16878,569.307,0.689,
19,87,Henry,IA,-91.536884,40.977985,20482,434.288,2.23,
19,89,Howard,IA,-92.229351,43.361965,9469,473.247,0.36,
19,91,Humboldt,IA,-94.216619,42.746569,9597,434.372,1.302,
19,93,Ida,IA,-95.505465,42.393275,7005,431.513,0.537,
19,95,Iowa,IA,-92.039155,41.701018,16662,586.455,1.037,
19,97,Jackson,IA,-90.567662,42.141479,19485,636.043,13.563,
19,101,Jefferson,IA,-91.965861,41.012603,15663,435.524,1.36,
19,107,Keokuk,IA,-92.175248,41.324433,10033,579.175,0.751,
19,109,Kossuth,IA,-94.221432,43.143301,14828,972.731,1.593,
19,115,Louisa,IA,-91.262686,41.225335,10837,401.772,15.747,
19,117,Lucas,IA,-93.312466,41.022123,8634,430.681,3.804,
19,119,Lyon,IA,-96.227291,43.385476,11934,587.609,0.17,
19,131,Mitchell,IA,-92.806056,43.334549,10565,469.256,0.432,
19,133,Monona,IA,-95.988925,42.062617,8751,694.072,4.861,
19,135,Monroe,IA,-92.825189,41.03376,7577,433.717,0.588,
19,137,Montgomery,IA,-95.169693,41.009252,10330,424.097,0.931,
19,141,O'Brien,IA,-95.69531,43.129233,14182,573.035,0.173,
19,143,Osceola,IA,-95.680981,43.387203,6192,398.687,0.709,
19,145,Page,IA,-95.18734,40.746972,15211,534.944,0.525,
19,147,Palo Alto,IA,-94.688525,43.101085,8996,563.864,5.571,
19,151,Pocahontas,IA,-94.706993,42.744041,7078,577.241,1.416,
19,157,Poweshiek,IA,-92.624939,41.712451,18662,584.924,1.144,
19,159,Ringgold,IA,-94.237097,40.737978,4663,535.498,3.368,
19,161,Sac,IA,-95.089609,42.37525,9814,575.022,3.309,
19,165,Shelby,IA,-95.32328,41.662625,11746,590.779,0.574,
19,167,Sioux,IA,-96.167993,43.080798,35872,767.914,1.079,
19,171,Tama,IA,-92.544134,42.062414,17135,721.011,1.069,
19,173,Taylor,IA,-94.679839,40.753586,5896,531.902,2.754,
19,175,Union,IA,-94.318334,41.054759,12138,423.645,2.153,
19,177,Van Buren,IA,-91.942474,40.744224,7203,484.792,5.745,
19,185,Wayne,IA,-93.304108,40.733313,6497,525.469,1.65,
19,189,Winnebago,IA,-93.663913,43.341507,10679,400.489,1.229,
19,191,Winneshiek,IA,-91.813207,43.281109,20070,689.836,0.288,
19,197,Wright,IA,-93.756305,42.732976,12943,580.415,1.816,
20,1,Allen,KS,-95.369306,37.896944,12526,500.297,5.028,
20,3,Anderson,KS,-95.263224,38.251802,7836,579.641,4.093,
20,7,Barber,KS,-98.557723,37.211912,4228,1134.075,2.089,
20,11,Bourbon,KS,-94.749672,37.845974,14360,635.461,3.63,
20,13,Brown,KS,-95.551801,39.805025,9508,570.871,1.234,
20,19,Chautauqua,KS,-96.228059,37.115752,3379,638.881,5.886,
20,23,Cheyenne,KS,-101.738091,39.769323,2616,1019.89,1.057,
20,25,Clark,KS,-99.886429,37.295814,1991,974.638,2.55,
20,27,Clay,KS,-97.122448,39.354338,8117,645.298,10.309,
20,29,Cloud,KS,-97.635801,39.53486,9032,715.342,2.649,
20,31,Coffey,KS,-95.741609,38.249077,8360,626.885,27.209,
20,33,Comanche,KS,-99.373213,37.233664,1689,788.298,1.392,
20,39,Decatur,KS,-100.484373,39.804239,2764,893.517,0.63,
20,41,Dickinson,KS,-97.152074,38.886002,18402,847.068,4.877,
20,47,Edwards,KS,-99.352782,37.913198,2907,621.894,0.08,
20,49,Elk,KS,-96.239085,37.423675,2483,644.264,6.201,
20,53,Ellsworth,KS,-98.268058,38.725437,6376,715.575,7.71,
20,63,Gove,KS,-100.377754,39.047079,2718,1071.666,0.095,
20,65,Graham,KS,-99.855627,39.358244,2415,898.527,0.231,
20,67,Grant,KS,-101.351338,37.580299,7352,574.808,0.336,
20,69,Gray,KS,-100.412286,37.724149,5653,868.867,0.43,
20,71,Greeley,KS,-101.758084,38.483553,1284,778.404,0.0,
20,73,Greenwood,KS,-96.224613,37.861919,6016,1143.304,9.322,
20,75,Hamilton,KS,-101.760582,37.98058,2518,996.514,1.117,
20,77,Harper,KS,-98.049879,37.215327,5485,801.274,1.506,
20,81,Haskell,KS,-100.890211,37.495004,3780,577.521,0.352,
20,83,Hodgeman,KS,-99.860131,38.085859,1723,859.992,0.319,
20,89,Jewell,KS,-98.198892,39.777617,2932,909.971,4.389,
20,93,Kearny,KS,-101.24168,37.951539,3983,870.543,0.438,
20,95,Kingman,KS,-98.098011,37.610273,7470,863.419,3.24,
20,97,Kiowa,KS,-99.252339,37.595999,2460,722.64,0.23,
20,99,Labette,KS,-95.262384,37.259841,20184,645.393,7.724,
20,101,Lane,KS,-100.483419,38.504038,1574,717.409,0.213,
20,105,Lincoln,KS,-98.186201,39.035019,2939,719.396,1.061,
20,109,Logan,KS,-100.926327,39.095504,2762,1072.993,0.106,
20,115,Marion,KS,-97.127529,38.324754,11823,944.299,9.434,
20,117,Marshall,KS,-96.573926,39.800328,10038,900.175,4.917,
20,119,Meade,KS,-100.396872,37.292243,4055,978.083,1.258,
20,123,Mitchell,KS,-98.175033,39.45426,5796,701.792,17.367,
20,125,Montgomery,KS,-95.693873,37.143443,31486,643.594,7.888,
20,127,Morris,KS,-96.58085,38.694354,5386,695.343,7.546,
20,129,Morton,KS,-101.840026,37.043232,2701,729.731,0.196,
20,131,Nemaha,KS,-95.96626,39.829395,10273,717.427,2.01,
20,133,Neosho,KS,-95.396134,37.623786,15904,571.481,6.313,
20,135,Ness,KS,-99.897744,38.488254,2687,1074.739,0.258,
20,137,Norton,KS,-99.876765,39.82351,5459,878.044,3.252,
20,141,Osborne,KS,-98.705316,39.425897,3500,892.516,1.856,
20,145,Pawnee,KS,-99.146958,38.179763,6253,754.263,0.383,
20,147,Phillips,KS,-99.348621,39.759487,4981,885.871,8.685,
20,151,Pratt,KS,-98.730599,37.6448,9157,735.039,0.684,
20,153,Rawlins,KS,-101.050348,39.807173,2561,1069.416,0.16,
20,157,Republic,KS,-97.659071,39.817924,4674,717.377,3.07,
20,159,Rice,KS,-98.199874,38.320405,9427,726.234,1.731,
20,163,Rooks,KS,-99.314061,39.321747,4919,890.527,4.619,
20,165,Rush,KS,-99.281206,38.527826,2956,717.763,0.21,
20,167,Russell,KS,-98.830652,38.904218,6691,886.26,13.176,
20,171,Scott,KS,-100.913143,38.481574,5151,717.585,0.118,
20,179,Sheridan,KS,-100.463405,39.368138,2447,895.957,0.25,
20,181,Sherman,KS,-101.726045,39.350878,5927,1056.064,0.212,
20,183,Smith,KS,-98.805608,39.770601,3570,895.464,1.5,
20,185,Stafford,KS,-98.733831,38.005058,4072,792.046,2.871,
20,187,Stanton,KS,-101.757372,37.565287,2084,680.352,0.069,
20,189,Stevens,KS,-101.322543,37.187133,5250,727.26,0.18,
20,193,Thomas,KS,-101.050191,39.384656,7930,1074.686,0.111,
20,195,Trego,KS,-99.881416,39.003748,2808,889.474,10.148,
20,199,Wallace,KS,-101.761616,38.885844,1512,913.652,0.054,
20,201,Washington,KS,-97.048861,39.779332,5530,894.76,3.915,
20,203,Wichita,KS,-101.349645,38.494575,2152,718.566,0.024,
20,205,Wilson,KS,-95.739717,37.511463,8624,570.422,4.652,
20,207,Woodson,KS,-95.735035,37.876071,3115,497.819,7.434,
21,1,Adair,KY,-85.27965,37.107461,18903,405.288,7.106,
21,25,Breathitt,KY,-83.377385,37.518699,13718,492.416,2.851,
21,27,Breckinridge,KY,-86.408122,37.769799,20432,569.809,15.786,
21,33,Caldwell,KY,-87.878812,37.125484,12649,344.79,3.358,
21,41,Carroll,KY,-85.140741,38.669245,10810,128.678,8.588,
21,45,Casey,KY,-84.925995,37.301616,15941,444.239,1.502,
21,53,Clinton,KY,-85.13447,36.715915,9253,197.25,8.167,
21,55,Crittenden,KY,-88.095012,37.33223,8990,359.963,11.332,
21,57,Cumberland,KY,-85.389733,36.782421,5888,305.196,5.712,
21,63,Elliott,KY,-83.108689,38.122978,7354,234.319,1.005,
21,69,Fleming,KY,-83.709683,38.388852,15082,348.545,2.773,
21,75,Fulton,KY,-89.037115,36.538105,6515,205.928,24.746,
21,79,Garrard,KY,-84.575237,37.650333,16953,230.109,3.834,
21,85,Grayson,KY,-86.30457,37.471252,26420,499.928,11.099,
21,91,Hancock,KY,-86.805118,37.868547,9095,187.673,11.25,
21,95,Harlan,KY,-83.2338,36.866097,26831,465.831,2.321,
21,97,Harrison,KY,-84.314294,38.414072,18692,306.412,3.468,
21,99,Hart,KY,-85.88777,37.280435,19288,412.564,5.284,
21,105,Hickman,KY,-88.956556,36.664413,4521,242.274,10.765,
21,109,Jackson,KY,-83.992381,37.400575,12955,345.195,1.316,
21,115,Johnson,KY,-82.817074,37.830575,22680,261.965,2.171,
21,119,Knott,KY,-82.942351,37.328988,14251,351.518,1.333,
21,129,Lee,KY,-83.702693,37.590698,7395,208.859,2.4,
21,131,Leslie,KY,-83.376004,37.115702,10513,400.854,3.548,
21,133,Letcher,KY,-82.807202,37.146816,21548,337.93,1.103,
21,135,Lewis,KY,-83.350474,38.564104,13080,482.84,12.315,
21,141,Logan,KY,-86.862831,36.859958,27432,552.213,4.818,
21,143,Lyon,KY,-88.079475,37.065485,8680,213.842,42.69,
21,147,McCreary,KY,-84.447417,36.713019,16888,426.804,4.143,
21,153,Magoffin,KY,-83.057067,37.733397,11637,308.444,0.713,
21,155,Marion,KY,-85.28442,37.570127,19581,343.046,3.811,
21,157,Marshall,KY,-88.34,36.897003,31659,302.207,37.964,
21,159,Martin,KY,-82.516965,37.835468,11287,229.618,0.988,
